#ARG78-5  Hist_00816
    -180 0.073982000
    -174 0.057536000
    -168 0.033680000
    -162 0.015834000
    -156 0.006344000
    -150 0.002260000
    -144 0.000832000
    -138 0.000376000
    -132 0.000188000
    -126 0.000136000
    -120 0.000116000
    -114 0.000212000
    -108 0.000468000
    -102 0.001404000
     -96 0.003898000
     -90 0.011700000
     -84 0.028216000
     -78 0.051388000
     -72 0.068846000
     -66 0.067180000
     -60 0.049756000
     -54 0.027936000
     -48 0.012240000
     -42 0.004612000
     -36 0.001480000
     -30 0.000526000
     -24 0.000186000
     -18 0.000074000
     -12 0.000038000
      -6 0.000020000
       0 0.000022000
       6 0.000038000
      12 0.000070000
      18 0.000222000
      24 0.000928000
      30 0.002814000
      36 0.008264000
      42 0.020630000
      48 0.040236000
      54 0.060036000
      60 0.068384000
      66 0.057408000
      72 0.036676000
      78 0.019168000
      84 0.008964000
      90 0.003688000
      96 0.001530000
     102 0.000520000
     108 0.000248000
     114 0.000162000
     120 0.000092000
     126 0.000108000
     132 0.000216000
     138 0.000434000
     144 0.001062000
     150 0.002884000
     156 0.008176000
     162 0.021464000
     168 0.045188000
     174 0.068904000
