#GLN16-1  Hist_00148
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000018000
     -72 0.000166000
     -66 0.001478000
     -60 0.007750000
     -54 0.028834000
     -48 0.077792000
     -42 0.154602000
     -36 0.221558000
     -30 0.226024000
     -24 0.155916000
     -18 0.075974000
     -12 0.030386000
      -6 0.011896000
       0 0.004956000
       6 0.001908000
      12 0.000576000
      18 0.000128000
      24 0.000024000
      30 0.000010000
      36 0.000004000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
