#GLN16-0  Hist_00146
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000002000
    -156 0.000002000
    -150 0.000020000
    -144 0.000078000
    -138 0.000298000
    -132 0.000906000
    -126 0.002288000
    -120 0.004846000
    -114 0.010116000
    -108 0.020138000
    -102 0.037834000
     -96 0.070496000
     -90 0.117974000
     -84 0.177294000
     -78 0.212094000
     -72 0.184256000
     -66 0.108176000
     -60 0.041626000
     -54 0.009832000
     -48 0.001540000
     -42 0.000172000
     -36 0.000010000
     -30 0.000002000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
