#GLU98-5  Hist_01034
    -180 0.018804000
    -174 0.023488000
    -168 0.029542000
    -162 0.035240000
    -156 0.038730000
    -150 0.038860000
    -144 0.034646000
    -138 0.028252000
    -132 0.021012000
    -126 0.015408000
    -120 0.011384000
    -114 0.009114000
    -108 0.007200000
    -102 0.006454000
     -96 0.006108000
     -90 0.005992000
     -84 0.006434000
     -78 0.007002000
     -72 0.008108000
     -66 0.009654000
     -60 0.011060000
     -54 0.012820000
     -48 0.014230000
     -42 0.014988000
     -36 0.014100000
     -30 0.013314000
     -24 0.012664000
     -18 0.012312000
     -12 0.012856000
      -6 0.014144000
       0 0.017396000
       6 0.021222000
      12 0.026924000
      18 0.032960000
      24 0.038492000
      30 0.039658000
      36 0.037140000
      42 0.031010000
      48 0.023648000
      54 0.017296000
      60 0.012480000
      66 0.009396000
      72 0.007868000
      78 0.006522000
      84 0.005852000
      90 0.005872000
      96 0.006290000
     102 0.006754000
     108 0.007544000
     114 0.008928000
     120 0.010558000
     126 0.012758000
     132 0.014262000
     138 0.015194000
     144 0.015596000
     150 0.015284000
     156 0.014436000
     162 0.014010000
     168 0.014396000
     174 0.016334000
