#GLN48-4  Hist_00492
    -180 0.070704000
    -174 0.055154000
    -168 0.040328000
    -162 0.024702000
    -156 0.012322000
    -150 0.005576000
    -144 0.002958000
    -138 0.001650000
    -132 0.001212000
    -126 0.000982000
    -120 0.001104000
    -114 0.001446000
    -108 0.002066000
    -102 0.003702000
     -96 0.006002000
     -90 0.010000000
     -84 0.016002000
     -78 0.022004000
     -72 0.026596000
     -66 0.026970000
     -60 0.024344000
     -54 0.018386000
     -48 0.012116000
     -42 0.006728000
     -36 0.003186000
     -30 0.001452000
     -24 0.000628000
     -18 0.000316000
     -12 0.000128000
      -6 0.000080000
       0 0.000054000
       6 0.000040000
      12 0.000046000
      18 0.000072000
      24 0.000170000
      30 0.000504000
      36 0.001760000
      42 0.005716000
      48 0.014512000
      54 0.026122000
      60 0.032502000
      66 0.030190000
      72 0.020728000
      78 0.011630000
      84 0.005692000
      90 0.002850000
      96 0.001364000
     102 0.000720000
     108 0.000452000
     114 0.000470000
     120 0.000532000
     126 0.001024000
     132 0.002262000
     138 0.005738000
     144 0.015442000
     150 0.037542000
     156 0.071452000
     162 0.104860000
     168 0.111964000
     174 0.094746000
