#LYS192-1  Hist_02036
     -180 0.000752000
     -174 0.000088000
     -168 0.000010000
     -162 0.000002000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000002000
       12 0.000000000
       18 0.000000000
       24 0.000002000
       30 0.000028000
       36 0.000090000
       42 0.000206000
       48 0.000558000
       54 0.001696000
       60 0.004590000
       66 0.010038000
       72 0.019056000
       78 0.029082000
       84 0.037314000
       90 0.044130000
       96 0.048622000
      102 0.052374000
      108 0.056536000
      114 0.059782000
      120 0.062094000
      126 0.065164000
      132 0.071110000
      138 0.081992000
      144 0.095068000
      150 0.100968000
      156 0.084498000
      162 0.049790000
      168 0.019414000
      174 0.004944000
