#GLU75-3  Hist_00780
    -180 0.136480000
    -174 0.112272000
    -168 0.069740000
    -162 0.034786000
    -156 0.014594000
    -150 0.005630000
    -144 0.002264000
    -138 0.000864000
    -132 0.000390000
    -126 0.000260000
    -120 0.000206000
    -114 0.000272000
    -108 0.000456000
    -102 0.000970000
     -96 0.002500000
     -90 0.007168000
     -84 0.018824000
     -78 0.039920000
     -72 0.065114000
     -66 0.077184000
     -60 0.064284000
     -54 0.040248000
     -48 0.018686000
     -42 0.006576000
     -36 0.001812000
     -30 0.000434000
     -24 0.000144000
     -18 0.000030000
     -12 0.000004000
      -6 0.000004000
       0 0.000002000
       6 0.000002000
      12 0.000002000
      18 0.000002000
      24 0.000006000
      30 0.000032000
      36 0.000104000
      42 0.000400000
      48 0.001136000
      54 0.003022000
      60 0.005926000
      66 0.008116000
      72 0.007730000
      78 0.004964000
      84 0.002260000
      90 0.000768000
      96 0.000284000
     102 0.000054000
     108 0.000024000
     114 0.000014000
     120 0.000000000
     126 0.000016000
     132 0.000022000
     138 0.000066000
     144 0.000412000
     150 0.002140000
     156 0.009618000
     162 0.032502000
     168 0.076184000
     174 0.122076000
