#TYR182-3  Hist_01936
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000002000
     -156 0.000006000
     -150 0.000012000
     -144 0.000020000
     -138 0.000030000
     -132 0.000056000
     -126 0.000120000
     -120 0.000214000
     -114 0.000406000
     -108 0.001220000
     -102 0.004208000
      -96 0.016312000
      -90 0.058522000
      -84 0.161990000
      -78 0.280030000
      -72 0.271788000
      -66 0.146996000
      -60 0.046364000
      -54 0.009898000
      -48 0.001576000
      -42 0.000194000
      -36 0.000036000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
