#ARG123-6  Hist_01284
     -180 0.063292000
     -174 0.040334000
     -168 0.027236000
     -162 0.015486000
     -156 0.006618000
     -150 0.001984000
     -144 0.000408000
     -138 0.000076000
     -132 0.000014000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000002000
     -102 0.000000000
      -96 0.000000000
      -90 0.000002000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000004000
      108 0.000012000
      114 0.000058000
      120 0.000258000
      126 0.001208000
      132 0.005138000
      138 0.019464000
      144 0.055116000
      150 0.116400000
      156 0.178240000
      162 0.198142000
      168 0.164060000
      174 0.106448000
