#GLY122-0  Hist_01266
     -180 0.000028000
     -174 0.000026000
     -168 0.000024000
     -162 0.000028000
     -156 0.000114000
     -150 0.000218000
     -144 0.000468000
     -138 0.000950000
     -132 0.001694000
     -126 0.002720000
     -120 0.004218000
     -114 0.006694000
     -108 0.009786000
     -102 0.014424000
      -96 0.018470000
      -90 0.018982000
      -84 0.015270000
      -78 0.008530000
      -72 0.003428000
      -66 0.000966000
      -60 0.000232000
      -54 0.000028000
      -48 0.000006000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000006000
       42 0.000026000
       48 0.000250000
       54 0.001142000
       60 0.005194000
       66 0.017592000
       72 0.044510000
       78 0.087318000
       84 0.132246000
       90 0.157580000
       96 0.152652000
      102 0.121534000
      108 0.081774000
      114 0.047506000
      120 0.023948000
      126 0.010552000
      132 0.004726000
      138 0.002064000
      144 0.000954000
      150 0.000456000
      156 0.000300000
      162 0.000174000
      168 0.000128000
      174 0.000064000
