#LYS192-3  Hist_02040
     -180 0.023982000
     -174 0.025354000
     -168 0.019948000
     -162 0.012288000
     -156 0.006366000
     -150 0.002668000
     -144 0.001046000
     -138 0.000444000
     -132 0.000230000
     -126 0.000174000
     -120 0.000210000
     -114 0.000470000
     -108 0.001030000
     -102 0.003470000
      -96 0.011274000
      -90 0.033382000
      -84 0.086666000
      -78 0.165938000
      -72 0.218818000
      -66 0.186998000
      -60 0.109186000
      -54 0.043402000
      -48 0.013286000
      -42 0.002986000
      -36 0.000582000
      -30 0.000122000
      -24 0.000016000
      -18 0.000006000
      -12 0.000002000
       -6 0.000000000
        0 0.000004000
        6 0.000000000
       12 0.000002000
       18 0.000002000
       24 0.000006000
       30 0.000014000
       36 0.000034000
       42 0.000100000
       48 0.000172000
       54 0.000176000
       60 0.000272000
       66 0.000240000
       72 0.000180000
       78 0.000088000
       84 0.000046000
       90 0.000016000
       96 0.000002000
      102 0.000000000
      108 0.000000000
      114 0.000004000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000006000
      144 0.000022000
      150 0.000126000
      156 0.000594000
      162 0.002510000
      168 0.008104000
      174 0.016936000
