#GLU114-3  Hist_01188
     -180 0.068356000
     -174 0.119278000
     -168 0.141706000
     -162 0.105474000
     -156 0.049894000
     -150 0.016470000
     -144 0.004208000
     -138 0.000990000
     -132 0.000234000
     -126 0.000104000
     -120 0.000072000
     -114 0.000078000
     -108 0.000178000
     -102 0.000508000
      -96 0.001686000
      -90 0.006518000
      -84 0.022364000
      -78 0.055480000
      -72 0.091356000
      -66 0.093752000
      -60 0.064174000
      -54 0.030702000
      -48 0.011698000
      -42 0.003594000
      -36 0.000982000
      -30 0.000238000
      -24 0.000070000
      -18 0.000022000
      -12 0.000002000
       -6 0.000002000
        0 0.000006000
        6 0.000004000
       12 0.000002000
       18 0.000004000
       24 0.000024000
       30 0.000124000
       36 0.000498000
       42 0.001540000
       48 0.004326000
       54 0.008580000
       60 0.012430000
       66 0.012870000
       72 0.009166000
       78 0.004492000
       84 0.001842000
       90 0.000558000
       96 0.000118000
      102 0.000038000
      108 0.000006000
      114 0.000010000
      120 0.000008000
      126 0.000004000
      132 0.000006000
      138 0.000022000
      144 0.000074000
      150 0.000326000
      156 0.001396000
      162 0.004698000
      168 0.013690000
      174 0.032948000
