#LEU83-2  Hist_00864
    -180 0.201170000
    -174 0.084244000
    -168 0.021016000
    -162 0.003162000
    -156 0.000330000
    -150 0.000018000
    -144 0.000002000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000002000
     126 0.000000000
     132 0.000010000
     138 0.000082000
     144 0.000708000
     150 0.006482000
     156 0.035476000
     162 0.120354000
     168 0.241242000
     174 0.285702000
