#GLN74-4  Hist_00768
    -180 0.109606000
    -174 0.096542000
    -168 0.070388000
    -162 0.042504000
    -156 0.022364000
    -150 0.010494000
    -144 0.004674000
    -138 0.002162000
    -132 0.001024000
    -126 0.000680000
    -120 0.000646000
    -114 0.000712000
    -108 0.001422000
    -102 0.003618000
     -96 0.008380000
     -90 0.016186000
     -84 0.025634000
     -78 0.036024000
     -72 0.043876000
     -66 0.046454000
     -60 0.043444000
     -54 0.036544000
     -48 0.024950000
     -42 0.012700000
     -36 0.005020000
     -30 0.001714000
     -24 0.000338000
     -18 0.000088000
     -12 0.000040000
      -6 0.000014000
       0 0.000002000
       6 0.000002000
      12 0.000002000
      18 0.000008000
      24 0.000046000
      30 0.000190000
      36 0.000638000
      42 0.001700000
      48 0.003250000
      54 0.004278000
      60 0.003754000
      66 0.002448000
      72 0.001824000
      78 0.001694000
      84 0.001596000
      90 0.001072000
      96 0.000486000
     102 0.000152000
     108 0.000064000
     114 0.000078000
     120 0.000160000
     126 0.000374000
     132 0.001210000
     138 0.003180000
     144 0.007896000
     150 0.017638000
     156 0.034492000
     162 0.057164000
     168 0.082598000
     174 0.103762000
