#GLU161-1  Hist_01696
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000002000
      -90 0.000056000
      -84 0.000504000
      -78 0.003200000
      -72 0.015480000
      -66 0.055098000
      -60 0.133858000
      -54 0.217720000
      -48 0.239918000
      -42 0.178150000
      -36 0.095738000
      -30 0.040328000
      -24 0.013968000
      -18 0.004172000
      -12 0.001216000
       -6 0.000398000
        0 0.000126000
        6 0.000050000
       12 0.000016000
       18 0.000002000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
