#LEU168-4  Hist_01792
     -180 0.044262000
     -174 0.022304000
     -168 0.010278000
     -162 0.004494000
     -156 0.001542000
     -150 0.000520000
     -144 0.000150000
     -138 0.000058000
     -132 0.000002000
     -126 0.000002000
     -120 0.000004000
     -114 0.000006000
     -108 0.000000000
     -102 0.000018000
      -96 0.000064000
      -90 0.000198000
      -84 0.000592000
      -78 0.001302000
      -72 0.001762000
      -66 0.001862000
      -60 0.001376000
      -54 0.000710000
      -48 0.000354000
      -42 0.000106000
      -36 0.000050000
      -30 0.000010000
      -24 0.000008000
      -18 0.000002000
      -12 0.000002000
       -6 0.000004000
        0 0.000002000
        6 0.000004000
       12 0.000014000
       18 0.000102000
       24 0.000294000
       30 0.000974000
       36 0.003962000
       42 0.013738000
       48 0.033856000
       54 0.054106000
       60 0.054546000
       66 0.034560000
       72 0.015806000
       78 0.006270000
       84 0.002678000
       90 0.001446000
       96 0.000540000
      102 0.000246000
      108 0.000120000
      114 0.000100000
      120 0.000186000
      126 0.000392000
      132 0.001574000
      138 0.007694000
      144 0.030284000
      150 0.085896000
      156 0.156068000
      162 0.179756000
      168 0.139076000
      174 0.083668000
