#ARG119-0  Hist_01232
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000010000
     -156 0.000030000
     -150 0.000092000
     -144 0.000310000
     -138 0.000762000
     -132 0.001444000
     -126 0.002526000
     -120 0.004866000
     -114 0.008972000
     -108 0.017446000
     -102 0.035502000
      -96 0.068726000
      -90 0.119802000
      -84 0.171806000
      -78 0.198852000
      -72 0.175668000
      -66 0.115364000
      -60 0.054780000
      -54 0.018184000
      -48 0.004092000
      -42 0.000680000
      -36 0.000076000
      -30 0.000010000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
