#GLN173-0  Hist_01836
     -180 0.000002000
     -174 0.000030000
     -168 0.000092000
     -162 0.000378000
     -156 0.000980000
     -150 0.002278000
     -144 0.004338000
     -138 0.007450000
     -132 0.011068000
     -126 0.015424000
     -120 0.021790000
     -114 0.031256000
     -108 0.047102000
     -102 0.072272000
      -96 0.108448000
      -90 0.147966000
      -84 0.173466000
      -78 0.161516000
      -72 0.111926000
      -66 0.056054000
      -60 0.019954000
      -54 0.005068000
      -48 0.000976000
      -42 0.000160000
      -36 0.000006000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
