#ARG78-7  Hist_00820
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000014000
     -48 0.000102000
     -42 0.000572000
     -36 0.002628000
     -30 0.010460000
     -24 0.033320000
     -18 0.081654000
     -12 0.149710000
      -6 0.207446000
       0 0.210668000
       6 0.159424000
      12 0.090058000
      18 0.037760000
      24 0.012370000
      30 0.003016000
      36 0.000644000
      42 0.000136000
      48 0.000016000
      54 0.000002000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
