#GLN18-1  Hist_00170
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000006000
     -78 0.000070000
     -72 0.000812000
     -66 0.005428000
     -60 0.026442000
     -54 0.081984000
     -48 0.169064000
     -42 0.233702000
     -36 0.221868000
     -30 0.149072000
     -24 0.072004000
     -18 0.027242000
     -12 0.008484000
      -6 0.002516000
       0 0.000878000
       6 0.000266000
      12 0.000104000
      18 0.000030000
      24 0.000010000
      30 0.000006000
      36 0.000010000
      42 0.000002000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
