#ARG124-0  Hist_01288
     -180 0.000082000
     -174 0.000908000
     -168 0.005826000
     -162 0.026118000
     -156 0.081740000
     -150 0.166090000
     -144 0.219330000
     -138 0.198020000
     -132 0.130430000
     -126 0.071772000
     -120 0.036914000
     -114 0.018904000
     -108 0.010826000
     -102 0.006994000
      -96 0.005110000
      -90 0.004396000
      -84 0.004204000
      -78 0.003746000
      -72 0.003432000
      -66 0.002570000
      -60 0.001700000
      -54 0.000630000
      -48 0.000206000
      -42 0.000034000
      -36 0.000004000
      -30 0.000002000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000012000
