#GLU161-0  Hist_01694
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000004000
      -96 0.000034000
      -90 0.000364000
      -84 0.003218000
      -78 0.018364000
      -72 0.068520000
      -66 0.163330000
      -60 0.244610000
      -54 0.239892000
      -48 0.155900000
      -42 0.071778000
      -36 0.024648000
      -30 0.007024000
      -24 0.001738000
      -18 0.000402000
      -12 0.000116000
       -6 0.000046000
        0 0.000008000
        6 0.000002000
       12 0.000000000
       18 0.000000000
       24 0.000002000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
