#GLY122-1  Hist_01268
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000002000
      -54 0.000004000
      -48 0.000038000
      -42 0.000196000
      -36 0.001178000
      -30 0.006374000
      -24 0.026426000
      -18 0.077378000
      -12 0.158784000
       -6 0.225808000
        0 0.221658000
        6 0.155528000
       12 0.081342000
       18 0.032008000
       24 0.010104000
       30 0.002480000
       36 0.000572000
       42 0.000098000
       48 0.000018000
       54 0.000002000
       60 0.000002000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
