#MET174-0  Hist_01850
     -180 0.000004000
     -174 0.000080000
     -168 0.000520000
     -162 0.002572000
     -156 0.007686000
     -150 0.017358000
     -144 0.032108000
     -138 0.053274000
     -132 0.076118000
     -126 0.099580000
     -120 0.115656000
     -114 0.125780000
     -108 0.126136000
     -102 0.113876000
      -96 0.091272000
      -90 0.065092000
      -84 0.039510000
      -78 0.020104000
      -72 0.008788000
      -66 0.003248000
      -60 0.001000000
      -54 0.000202000
      -48 0.000028000
      -42 0.000004000
      -36 0.000004000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
