#GLU22-5  Hist_00224
    -180 0.019674000
    -174 0.022808000
    -168 0.027442000
    -162 0.032092000
    -156 0.035776000
    -150 0.035700000
    -144 0.032890000
    -138 0.027922000
    -132 0.021742000
    -126 0.016524000
    -120 0.012996000
    -114 0.010208000
    -108 0.008164000
    -102 0.007298000
     -96 0.007250000
     -90 0.006942000
     -84 0.007348000
     -78 0.007996000
     -72 0.009064000
     -66 0.010524000
     -60 0.011688000
     -54 0.012824000
     -48 0.013870000
     -42 0.014350000
     -36 0.014264000
     -30 0.013928000
     -24 0.013432000
     -18 0.013306000
     -12 0.013868000
      -6 0.014942000
       0 0.017304000
       6 0.020616000
      12 0.024252000
      18 0.029324000
      24 0.033644000
      30 0.035576000
      36 0.034518000
      42 0.029586000
      48 0.023276000
      54 0.018030000
      60 0.013608000
      66 0.010754000
      72 0.008826000
      78 0.007638000
      84 0.007162000
      90 0.007062000
      96 0.007360000
     102 0.007972000
     108 0.008968000
     114 0.010246000
     120 0.011446000
     126 0.012800000
     132 0.013946000
     138 0.014924000
     144 0.015474000
     150 0.015400000
     156 0.015076000
     162 0.015500000
     168 0.015794000
     174 0.017086000
