#GLY80-1  Hist_00836
    -180 0.108174000
    -174 0.086698000
    -168 0.064194000
    -162 0.042874000
    -156 0.025074000
    -150 0.012554000
    -144 0.005356000
    -138 0.001832000
    -132 0.000494000
    -126 0.000140000
    -120 0.000030000
    -114 0.000004000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000004000
      84 0.000000000
      90 0.000002000
      96 0.000000000
     102 0.000004000
     108 0.000048000
     114 0.000140000
     120 0.000506000
     126 0.001718000
     132 0.005592000
     138 0.015668000
     144 0.036714000
     150 0.070728000
     156 0.110974000
     162 0.138234000
     168 0.143016000
     174 0.129228000
