#VAL39-0  Hist_00394
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000004000
    -120 0.000000000
    -114 0.000022000
    -108 0.000112000
    -102 0.000580000
     -96 0.002916000
     -90 0.012718000
     -84 0.046450000
     -78 0.123212000
     -72 0.228546000
     -66 0.270040000
     -60 0.199390000
     -54 0.088172000
     -48 0.023280000
     -42 0.004046000
     -36 0.000478000
     -30 0.000032000
     -24 0.000002000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
