#LEU82-1  Hist_00852
    -180 0.000004000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000012000
      60 0.000072000
      66 0.000356000
      72 0.001784000
      78 0.006424000
      84 0.018704000
      90 0.040594000
      96 0.070524000
     102 0.100968000
     108 0.123918000
     114 0.136894000
     120 0.140082000
     126 0.132460000
     132 0.107668000
     138 0.068982000
     144 0.033918000
     150 0.012176000
     156 0.003488000
     162 0.000772000
     168 0.000182000
     174 0.000018000
