#LEU45-0  Hist_00452
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000006000
    -132 0.000016000
    -126 0.000026000
    -120 0.000078000
    -114 0.000254000
    -108 0.000822000
    -102 0.002344000
     -96 0.007866000
     -90 0.024470000
     -84 0.067416000
     -78 0.147050000
     -72 0.229130000
     -66 0.242662000
     -60 0.169432000
     -54 0.077320000
     -48 0.024290000
     -42 0.005600000
     -36 0.001034000
     -30 0.000164000
     -24 0.000018000
     -18 0.000002000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
