#THR31-3  Hist_00320
    -180 0.000014000
    -174 0.000014000
    -168 0.000018000
    -162 0.000002000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000004000
    -132 0.000000000
    -126 0.000006000
    -120 0.000008000
    -114 0.000046000
    -108 0.000366000
    -102 0.002524000
     -96 0.013396000
     -90 0.054484000
     -84 0.151518000
     -78 0.267834000
     -72 0.276108000
     -66 0.163162000
     -60 0.056716000
     -54 0.011978000
     -48 0.001644000
     -42 0.000126000
     -36 0.000008000
     -30 0.000002000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000002000
     162 0.000004000
     168 0.000008000
     174 0.000008000
