#ARG124-4  Hist_01296
     -180 0.131166000
     -174 0.117968000
     -168 0.072754000
     -162 0.033450000
     -156 0.011974000
     -150 0.003668000
     -144 0.001172000
     -138 0.000386000
     -132 0.000170000
     -126 0.000086000
     -120 0.000142000
     -114 0.000238000
     -108 0.000418000
     -102 0.000980000
      -96 0.001794000
      -90 0.004878000
      -84 0.018262000
      -78 0.056306000
      -72 0.105678000
      -66 0.112092000
      -60 0.067318000
      -54 0.024818000
      -48 0.006188000
      -42 0.001442000
      -36 0.000262000
      -30 0.000072000
      -24 0.000014000
      -18 0.000004000
      -12 0.000002000
       -6 0.000000000
        0 0.000002000
        6 0.000000000
       12 0.000000000
       18 0.000006000
       24 0.000004000
       30 0.000026000
       36 0.000076000
       42 0.000214000
       48 0.000476000
       54 0.000902000
       60 0.001428000
       66 0.002002000
       72 0.002976000
       78 0.005796000
       84 0.010170000
       90 0.012026000
       96 0.009088000
      102 0.004302000
      108 0.001478000
      114 0.000490000
      120 0.000132000
      126 0.000086000
      132 0.000084000
      138 0.000144000
      144 0.000346000
      150 0.001128000
      156 0.004282000
      162 0.017674000
      168 0.051418000
      174 0.099542000
