#GLU170-3  Hist_01808
     -180 0.125210000
     -174 0.153330000
     -168 0.131932000
     -162 0.092802000
     -156 0.057676000
     -150 0.030648000
     -144 0.013800000
     -138 0.005410000
     -132 0.002062000
     -126 0.001074000
     -120 0.000580000
     -114 0.000426000
     -108 0.000388000
     -102 0.000586000
      -96 0.001498000
      -90 0.005030000
      -84 0.015342000
      -78 0.034320000
      -72 0.055662000
      -66 0.066596000
      -60 0.056226000
      -54 0.035028000
      -48 0.017574000
      -42 0.007104000
      -36 0.002420000
      -30 0.000668000
      -24 0.000138000
      -18 0.000036000
      -12 0.000014000
       -6 0.000002000
        0 0.000002000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000002000
       30 0.000000000
       36 0.000004000
       42 0.000004000
       48 0.000006000
       54 0.000020000
       60 0.000012000
       66 0.000012000
       72 0.000004000
       78 0.000004000
       84 0.000000000
       90 0.000002000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000002000
      144 0.000010000
      150 0.000078000
      156 0.000520000
      162 0.003846000
      168 0.018970000
      174 0.062920000
