#THR154-0  Hist_01608
     -180 0.000004000
     -174 0.000122000
     -168 0.000908000
     -162 0.003374000
     -156 0.010622000
     -150 0.021432000
     -144 0.034234000
     -138 0.042040000
     -132 0.044896000
     -126 0.044490000
     -120 0.043824000
     -114 0.046690000
     -108 0.054462000
     -102 0.067600000
      -96 0.084022000
      -90 0.100450000
      -84 0.108484000
      -78 0.104282000
      -72 0.085192000
      -66 0.056374000
      -60 0.030068000
      -54 0.011948000
      -48 0.003550000
      -42 0.000756000
      -36 0.000146000
      -30 0.000024000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000002000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000004000
