#GLU170-4  Hist_01810
     -180 0.016268000
     -174 0.012118000
     -168 0.008184000
     -162 0.005178000
     -156 0.003032000
     -150 0.001658000
     -144 0.001014000
     -138 0.000628000
     -132 0.000484000
     -126 0.000422000
     -120 0.000456000
     -114 0.000626000
     -108 0.001106000
     -102 0.002076000
      -96 0.004134000
      -90 0.007332000
      -84 0.012688000
      -78 0.019506000
      -72 0.027034000
      -66 0.035818000
      -60 0.037380000
      -54 0.031734000
      -48 0.020710000
      -42 0.010482000
      -36 0.004478000
      -30 0.001762000
      -24 0.000606000
      -18 0.000202000
      -12 0.000064000
       -6 0.000022000
        0 0.000018000
        6 0.000012000
       12 0.000016000
       18 0.000012000
       24 0.000022000
       30 0.000048000
       36 0.000150000
       42 0.000732000
       48 0.003206000
       54 0.011150000
       60 0.032008000
       66 0.068944000
       72 0.108590000
       78 0.121850000
       84 0.093374000
       90 0.052404000
       96 0.024850000
      102 0.011724000
      108 0.006060000
      114 0.004202000
      120 0.003612000
      126 0.004716000
      132 0.007600000
      138 0.013172000
      144 0.021020000
      150 0.029802000
      156 0.033806000
      162 0.032186000
      168 0.026770000
      174 0.020742000
