#GLU152-5  Hist_01596
     -180 0.020276000
     -174 0.024934000
     -168 0.030302000
     -162 0.033388000
     -156 0.034246000
     -150 0.030920000
     -144 0.025876000
     -138 0.020928000
     -132 0.016138000
     -126 0.013246000
     -120 0.010894000
     -114 0.009016000
     -108 0.008034000
     -102 0.007482000
      -96 0.007062000
      -90 0.007598000
      -84 0.007976000
      -78 0.009172000
      -72 0.011050000
      -66 0.013284000
      -60 0.015890000
      -54 0.017450000
      -48 0.018610000
      -42 0.018924000
      -36 0.017050000
      -30 0.015520000
      -24 0.013390000
      -18 0.012540000
      -12 0.012488000
       -6 0.013878000
        0 0.016592000
        6 0.020686000
       12 0.025170000
       18 0.029066000
       24 0.032592000
       30 0.031718000
       36 0.028486000
       42 0.023354000
       48 0.018386000
       54 0.014594000
       60 0.011398000
       66 0.009680000
       72 0.008388000
       78 0.007432000
       84 0.007296000
       90 0.007210000
       96 0.007574000
      102 0.008828000
      108 0.010136000
      114 0.012058000
      120 0.014322000
      126 0.017332000
      132 0.019118000
      138 0.020126000
      144 0.019632000
      150 0.018296000
      156 0.016316000
      162 0.014690000
      168 0.015066000
      174 0.016896000
