#GLY10-1  Hist_00096
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000032000
     -30 0.000146000
     -24 0.001070000
     -18 0.005956000
     -12 0.023838000
      -6 0.071572000
       0 0.149672000
       6 0.219498000
      12 0.226412000
      18 0.167316000
      24 0.087214000
      30 0.034136000
      36 0.009944000
      42 0.002486000
      48 0.000522000
      54 0.000138000
      60 0.000044000
      66 0.000002000
      72 0.000002000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
