#GLU70-3  Hist_00720
    -180 0.188036000
    -174 0.152746000
    -168 0.090162000
    -162 0.041618000
    -156 0.016900000
    -150 0.006644000
    -144 0.002580000
    -138 0.000946000
    -132 0.000474000
    -126 0.000270000
    -120 0.000222000
    -114 0.000234000
    -108 0.000456000
    -102 0.001096000
     -96 0.002740000
     -90 0.007084000
     -84 0.016036000
     -78 0.028016000
     -72 0.034976000
     -66 0.031040000
     -60 0.020222000
     -54 0.009410000
     -48 0.003404000
     -42 0.000930000
     -36 0.000198000
     -30 0.000040000
     -24 0.000004000
     -18 0.000002000
     -12 0.000000000
      -6 0.000000000
       0 0.000002000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000002000
      36 0.000008000
      42 0.000046000
      48 0.000154000
      54 0.000368000
      60 0.000746000
      66 0.001070000
      72 0.001174000
      78 0.001000000
      84 0.000512000
      90 0.000286000
      96 0.000108000
     102 0.000050000
     108 0.000020000
     114 0.000012000
     120 0.000018000
     126 0.000032000
     132 0.000054000
     138 0.000236000
     144 0.001030000
     150 0.004384000
     156 0.016282000
     162 0.047252000
     168 0.103408000
     174 0.165260000
