#GLN16-4  Hist_00154
    -180 0.000018000
    -174 0.000008000
    -168 0.000002000
    -162 0.000004000
    -156 0.000004000
    -150 0.000002000
    -144 0.000000000
    -138 0.000000000
    -132 0.000004000
    -126 0.000006000
    -120 0.000010000
    -114 0.000030000
    -108 0.000100000
    -102 0.000574000
     -96 0.002886000
     -90 0.010946000
     -84 0.033920000
     -78 0.081918000
     -72 0.148890000
     -66 0.201676000
     -60 0.193052000
     -54 0.132704000
     -48 0.072666000
     -42 0.035880000
     -36 0.017320000
     -30 0.008424000
     -24 0.004258000
     -18 0.002392000
     -12 0.001568000
      -6 0.001166000
       0 0.001158000
       6 0.001350000
      12 0.001804000
      18 0.002268000
      24 0.003552000
      30 0.004826000
      36 0.006248000
      42 0.007218000
      48 0.007148000
      54 0.006080000
      60 0.004358000
      66 0.002262000
      72 0.000918000
      78 0.000220000
      84 0.000052000
      90 0.000016000
      96 0.000016000
     102 0.000002000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000002000
     144 0.000000000
     150 0.000008000
     156 0.000002000
     162 0.000010000
     168 0.000032000
     174 0.000022000
