#GLU75-5  Hist_00784
    -180 0.019106000
    -174 0.026000000
    -168 0.035104000
    -162 0.042522000
    -156 0.044850000
    -150 0.041062000
    -144 0.032652000
    -138 0.023252000
    -132 0.015714000
    -126 0.010264000
    -120 0.007166000
    -114 0.005356000
    -108 0.004450000
    -102 0.004288000
     -96 0.004698000
     -90 0.005140000
     -84 0.006344000
     -78 0.008206000
     -72 0.010586000
     -66 0.013284000
     -60 0.016448000
     -54 0.019422000
     -48 0.021038000
     -42 0.019838000
     -36 0.017128000
     -30 0.014232000
     -24 0.012096000
     -18 0.010510000
     -12 0.010754000
      -6 0.011992000
       0 0.015860000
       6 0.020876000
      12 0.028190000
      18 0.034806000
      24 0.039220000
      30 0.038804000
      36 0.033468000
      42 0.024934000
      48 0.016942000
      54 0.011164000
      60 0.007196000
      66 0.005308000
      72 0.004254000
      78 0.004052000
      84 0.004658000
      90 0.005356000
      96 0.006410000
     102 0.008030000
     108 0.010194000
     114 0.012778000
     120 0.015490000
     126 0.017760000
     132 0.018730000
     138 0.018900000
     144 0.017398000
     150 0.014902000
     156 0.012644000
     162 0.011408000
     168 0.011910000
     174 0.014856000
