#ARG156-5  Hist_01638
     -180 0.000204000
     -174 0.000042000
     -168 0.000058000
     -162 0.000084000
     -156 0.000100000
     -150 0.000108000
     -144 0.000118000
     -138 0.000106000
     -132 0.000136000
     -126 0.000168000
     -120 0.000316000
     -114 0.000536000
     -108 0.000844000
     -102 0.001398000
      -96 0.002154000
      -90 0.002398000
      -84 0.002322000
      -78 0.001506000
      -72 0.001000000
      -66 0.000804000
      -60 0.001372000
      -54 0.002280000
      -48 0.002586000
      -42 0.002134000
      -36 0.001416000
      -30 0.000870000
      -24 0.000422000
      -18 0.000248000
      -12 0.000188000
       -6 0.000146000
        0 0.000166000
        6 0.000272000
       12 0.000620000
       18 0.001664000
       24 0.005012000
       30 0.014468000
       36 0.039556000
       42 0.089878000
       48 0.161712000
       54 0.217750000
       60 0.210920000
       66 0.139232000
       72 0.062550000
       78 0.019302000
       84 0.004676000
       90 0.001090000
       96 0.000366000
      102 0.000136000
      108 0.000038000
      114 0.000028000
      120 0.000030000
      126 0.000038000
      132 0.000058000
      138 0.000132000
      144 0.000306000
      150 0.000560000
      156 0.000980000
      162 0.001072000
      168 0.000870000
      174 0.000454000
