#ARG156-4  Hist_01636
     -180 0.067376000
     -174 0.016344000
     -168 0.005136000
     -162 0.003358000
     -156 0.002268000
     -150 0.001234000
     -144 0.000564000
     -138 0.000286000
     -132 0.000144000
     -126 0.000094000
     -120 0.000076000
     -114 0.000066000
     -108 0.000090000
     -102 0.000066000
      -96 0.000066000
      -90 0.000052000
      -84 0.000040000
      -78 0.000014000
      -72 0.000006000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000002000
      120 0.000022000
      126 0.000072000
      132 0.000448000
      138 0.002026000
      144 0.010042000
      150 0.042222000
      156 0.126496000
      162 0.249334000
      168 0.286972000
      174 0.185084000
