#LEU115-3  Hist_01200
     -180 0.228766000
     -174 0.185160000
     -168 0.099272000
     -162 0.041398000
     -156 0.015444000
     -150 0.005722000
     -144 0.002488000
     -138 0.001406000
     -132 0.000884000
     -126 0.000730000
     -120 0.000824000
     -114 0.001144000
     -108 0.002224000
     -102 0.004496000
      -96 0.008554000
      -90 0.012164000
      -84 0.013970000
      -78 0.015366000
      -72 0.019390000
      -66 0.023490000
      -60 0.022936000
      -54 0.015944000
      -48 0.007412000
      -42 0.002570000
      -36 0.000686000
      -30 0.000128000
      -24 0.000026000
      -18 0.000002000
      -12 0.000000000
       -6 0.000002000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000002000
      144 0.000056000
      150 0.000462000
      156 0.003394000
      162 0.019762000
      168 0.073962000
      174 0.169764000
