#GLU161-3  Hist_01700
     -180 0.179784000
     -174 0.168304000
     -168 0.114856000
     -162 0.056438000
     -156 0.020344000
     -150 0.005942000
     -144 0.001444000
     -138 0.000344000
     -132 0.000118000
     -126 0.000040000
     -120 0.000018000
     -114 0.000012000
     -108 0.000016000
     -102 0.000036000
      -96 0.000104000
      -90 0.000318000
      -84 0.000876000
      -78 0.001940000
      -72 0.003294000
      -66 0.004308000
      -60 0.004000000
      -54 0.002812000
      -48 0.001488000
      -42 0.000722000
      -36 0.000318000
      -30 0.000134000
      -24 0.000086000
      -18 0.000018000
      -12 0.000018000
       -6 0.000008000
        0 0.000006000
        6 0.000010000
       12 0.000012000
       18 0.000026000
       24 0.000074000
       30 0.000310000
       36 0.001310000
       42 0.004442000
       48 0.012524000
       54 0.024822000
       60 0.033578000
       66 0.030910000
       72 0.020116000
       78 0.009760000
       84 0.003904000
       90 0.001306000
       96 0.000488000
      102 0.000168000
      108 0.000056000
      114 0.000044000
      120 0.000044000
      126 0.000046000
      132 0.000092000
      138 0.000304000
      144 0.001036000
      150 0.003886000
      156 0.013302000
      162 0.039082000
      168 0.086508000
      174 0.143694000
