#GLU204-5  Hist_02174
     -180 0.013290000
     -174 0.013464000
     -168 0.013438000
     -162 0.014220000
     -156 0.014276000
     -150 0.013204000
     -144 0.011654000
     -138 0.009850000
     -132 0.007808000
     -126 0.006614000
     -120 0.005902000
     -114 0.005624000
     -108 0.005766000
     -102 0.006228000
      -96 0.007622000
      -90 0.009442000
      -84 0.011716000
      -78 0.015480000
      -72 0.020134000
      -66 0.025686000
      -60 0.030890000
      -54 0.035824000
      -48 0.037222000
      -42 0.036944000
      -36 0.033510000
      -30 0.028048000
      -24 0.022912000
      -18 0.018148000
      -12 0.014566000
       -6 0.012742000
        0 0.011572000
        6 0.011088000
       12 0.011562000
       18 0.012442000
       24 0.012656000
       30 0.012448000
       36 0.011538000
       42 0.009844000
       48 0.008236000
       54 0.006970000
       60 0.006186000
       66 0.005638000
       72 0.005666000
       78 0.006254000
       84 0.007520000
       90 0.009186000
       96 0.011356000
      102 0.014534000
      108 0.018834000
      114 0.023590000
      120 0.028714000
      126 0.033302000
      132 0.036184000
      138 0.037018000
      144 0.034990000
      150 0.031138000
      156 0.025830000
      162 0.021094000
      168 0.017466000
      174 0.014920000
