#GLN74-5  Hist_00770
    -180 0.070836000
    -174 0.077964000
    -168 0.077462000
    -162 0.068228000
    -156 0.054168000
    -150 0.038474000
    -144 0.025238000
    -138 0.015410000
    -132 0.009202000
    -126 0.005328000
    -120 0.003562000
    -114 0.002526000
    -108 0.002384000
    -102 0.002434000
     -96 0.002802000
     -90 0.002880000
     -84 0.002784000
     -78 0.002556000
     -72 0.002238000
     -66 0.001898000
     -60 0.001482000
     -54 0.001172000
     -48 0.000960000
     -42 0.000916000
     -36 0.000686000
     -30 0.000742000
     -24 0.000884000
     -18 0.000942000
     -12 0.001302000
      -6 0.001578000
       0 0.001940000
       6 0.002494000
      12 0.003174000
      18 0.004056000
      24 0.004636000
      30 0.005326000
      36 0.005584000
      42 0.005748000
      48 0.005896000
      54 0.005608000
      60 0.006014000
      66 0.005918000
      72 0.006022000
      78 0.006124000
      84 0.006724000
      90 0.007018000
      96 0.008644000
     102 0.011196000
     108 0.015604000
     114 0.021066000
     120 0.026668000
     126 0.030828000
     132 0.032530000
     138 0.033336000
     144 0.033388000
     150 0.034692000
     156 0.037240000
     162 0.042668000
     168 0.050240000
     174 0.060580000
