#ASN138-5  Hist_01446
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000008000
      -48 0.000036000
      -42 0.000274000
      -36 0.002086000
      -30 0.008892000
      -24 0.031594000
      -18 0.080132000
      -12 0.150512000
       -6 0.210918000
        0 0.214420000
        6 0.161286000
       12 0.088808000
       18 0.036470000
       24 0.011136000
       30 0.002802000
       36 0.000524000
       42 0.000080000
       48 0.000018000
       54 0.000004000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
