#ARG88-0  Hist_00908
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000004000
    -156 0.000040000
    -150 0.000494000
    -144 0.002736000
    -138 0.011158000
    -132 0.034630000
    -126 0.078102000
    -120 0.133184000
    -114 0.174552000
    -108 0.182744000
    -102 0.156606000
     -96 0.112532000
     -90 0.066066000
     -84 0.032176000
     -78 0.011436000
     -72 0.002934000
     -66 0.000530000
     -60 0.000068000
     -54 0.000008000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
