#GLN160-6  Hist_01692
     -180 0.187074000
     -174 0.141724000
     -168 0.083120000
     -162 0.038318000
     -156 0.013866000
     -150 0.003990000
     -144 0.000930000
     -138 0.000214000
     -132 0.000036000
     -126 0.000006000
     -120 0.000004000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000002000
      114 0.000000000
      120 0.000002000
      126 0.000094000
      132 0.000426000
      138 0.001954000
      144 0.007168000
      150 0.021292000
      156 0.050874000
      162 0.099056000
      168 0.155684000
      174 0.194166000
