#ARG131-3  Hist_01362
     -180 0.074926000
     -174 0.043320000
     -168 0.016474000
     -162 0.004260000
     -156 0.000800000
     -150 0.000148000
     -144 0.000050000
     -138 0.000036000
     -132 0.000028000
     -126 0.000048000
     -120 0.000112000
     -114 0.000340000
     -108 0.001602000
     -102 0.006326000
      -96 0.024198000
      -90 0.071204000
      -84 0.145178000
      -78 0.189642000
      -72 0.147322000
      -66 0.067312000
      -60 0.018074000
      -54 0.003034000
      -48 0.000316000
      -42 0.000024000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000002000
       12 0.000002000
       18 0.000000000
       24 0.000006000
       30 0.000010000
       36 0.000026000
       42 0.000074000
       48 0.000146000
       54 0.000346000
       60 0.000532000
       66 0.000550000
       72 0.000406000
       78 0.000218000
       84 0.000100000
       90 0.000032000
       96 0.000022000
      102 0.000006000
      108 0.000020000
      114 0.000022000
      120 0.000014000
      126 0.000030000
      132 0.000070000
      138 0.000194000
      144 0.000644000
      150 0.002500000
      156 0.009338000
      162 0.027980000
      168 0.059178000
      174 0.082758000
