#LYS145-0  Hist_01514
     -180 0.000000000
     -174 0.000008000
     -168 0.000054000
     -162 0.000474000
     -156 0.003472000
     -150 0.016486000
     -144 0.053574000
     -138 0.113808000
     -132 0.166268000
     -126 0.184470000
     -120 0.165218000
     -114 0.128364000
     -108 0.085444000
     -102 0.048238000
      -96 0.022450000
      -90 0.008256000
      -84 0.002512000
      -78 0.000700000
      -72 0.000160000
      -66 0.000032000
      -60 0.000012000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
