#ARG124-1  Hist_01290
     -180 0.003396000
     -174 0.000288000
     -168 0.000010000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000004000
       90 0.000008000
       96 0.000040000
      102 0.000132000
      108 0.000506000
      114 0.001756000
      120 0.005526000
      126 0.015244000
      132 0.039538000
      138 0.086292000
      144 0.152338000
      150 0.214420000
      156 0.222224000
      162 0.161480000
      168 0.075548000
      174 0.021250000
