#GLU161-5  Hist_01704
     -180 0.034134000
     -174 0.032038000
     -168 0.028702000
     -162 0.024228000
     -156 0.020034000
     -150 0.014938000
     -144 0.011766000
     -138 0.008614000
     -132 0.006372000
     -126 0.005034000
     -120 0.004116000
     -114 0.003550000
     -108 0.003622000
     -102 0.003384000
      -96 0.003756000
      -90 0.004066000
      -84 0.004552000
      -78 0.005394000
      -72 0.006304000
      -66 0.007818000
      -60 0.010250000
      -54 0.013416000
      -48 0.017262000
      -42 0.022192000
      -36 0.027202000
      -30 0.031692000
      -24 0.035178000
      -18 0.037160000
      -12 0.038120000
       -6 0.037956000
        0 0.035974000
        6 0.034394000
       12 0.031986000
       18 0.028536000
       24 0.024344000
       30 0.019546000
       36 0.014900000
       42 0.010930000
       48 0.007878000
       54 0.006050000
       60 0.004614000
       66 0.003876000
       72 0.003544000
       78 0.003314000
       84 0.003480000
       90 0.003720000
       96 0.004108000
      102 0.004606000
      108 0.005324000
      114 0.006806000
      120 0.008184000
      126 0.010632000
      132 0.013764000
      138 0.018100000
      144 0.023170000
      150 0.027868000
      156 0.031894000
      162 0.034748000
      168 0.034958000
      174 0.035902000
