#GLU162-3  Hist_01712
     -180 0.105712000
     -174 0.093300000
     -168 0.062388000
     -162 0.031572000
     -156 0.012814000
     -150 0.004448000
     -144 0.001630000
     -138 0.000560000
     -132 0.000300000
     -126 0.000150000
     -120 0.000106000
     -114 0.000198000
     -108 0.000376000
     -102 0.001158000
      -96 0.003526000
      -90 0.010806000
      -84 0.027368000
      -78 0.050406000
      -72 0.070578000
      -66 0.076838000
      -60 0.067636000
      -54 0.047668000
      -48 0.024712000
      -42 0.009452000
      -36 0.002766000
      -30 0.000566000
      -24 0.000118000
      -18 0.000038000
      -12 0.000002000
       -6 0.000002000
        0 0.000000000
        6 0.000004000
       12 0.000012000
       18 0.000014000
       24 0.000050000
       30 0.000174000
       36 0.000776000
       42 0.002058000
       48 0.004774000
       54 0.008700000
       60 0.013024000
       66 0.019074000
       72 0.025608000
       78 0.022842000
       84 0.012258000
       90 0.004208000
       96 0.001056000
      102 0.000244000
      108 0.000108000
      114 0.000050000
      120 0.000052000
      126 0.000056000
      132 0.000128000
      138 0.000314000
      144 0.001018000
      150 0.003440000
      156 0.009800000
      162 0.024354000
      168 0.051860000
      174 0.086750000
