#THR163-4  Hist_01726
     -180 0.015642000
     -174 0.014080000
     -168 0.010530000
     -162 0.007176000
     -156 0.004494000
     -150 0.002792000
     -144 0.001794000
     -138 0.001234000
     -132 0.001102000
     -126 0.001118000
     -120 0.001312000
     -114 0.001572000
     -108 0.002082000
     -102 0.002546000
      -96 0.003414000
      -90 0.004290000
      -84 0.005404000
      -78 0.007076000
      -72 0.009262000
      -66 0.011268000
      -60 0.011778000
      -54 0.011028000
      -48 0.008878000
      -42 0.006610000
      -36 0.004954000
      -30 0.003286000
      -24 0.002438000
      -18 0.001982000
      -12 0.001730000
       -6 0.001634000
        0 0.001650000
        6 0.001872000
       12 0.002138000
       18 0.002866000
       24 0.004036000
       30 0.006828000
       36 0.013306000
       42 0.026256000
       48 0.049498000
       54 0.084396000
       60 0.118300000
       66 0.133670000
       72 0.119788000
       78 0.085528000
       84 0.050240000
       90 0.026308000
       96 0.012698000
      102 0.006844000
      108 0.004732000
      114 0.003816000
      120 0.003456000
      126 0.003858000
      132 0.004510000
      138 0.005316000
      144 0.006554000
      150 0.008098000
      156 0.009530000
      162 0.011758000
      168 0.014104000
      174 0.015540000
