#GLN173-3  Hist_01842
     -180 0.131058000
     -174 0.112348000
     -168 0.067908000
     -162 0.030732000
     -156 0.011176000
     -150 0.003760000
     -144 0.001156000
     -138 0.000428000
     -132 0.000220000
     -126 0.000146000
     -120 0.000194000
     -114 0.000536000
     -108 0.001190000
     -102 0.002730000
      -96 0.006716000
      -90 0.020254000
      -84 0.052820000
      -78 0.096944000
      -72 0.107928000
      -66 0.074800000
      -60 0.033572000
      -54 0.011302000
      -48 0.003432000
      -42 0.001104000
      -36 0.000478000
      -30 0.000184000
      -24 0.000056000
      -18 0.000020000
      -12 0.000000000
       -6 0.000006000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000002000
       30 0.000004000
       36 0.000028000
       42 0.000172000
       48 0.000654000
       54 0.002004000
       60 0.004744000
       66 0.008464000
       72 0.010416000
       78 0.009522000
       84 0.005644000
       90 0.002328000
       96 0.000708000
      102 0.000172000
      108 0.000036000
      114 0.000016000
      120 0.000010000
      126 0.000012000
      132 0.000016000
      138 0.000058000
      144 0.000188000
      150 0.001008000
      156 0.004872000
      162 0.018968000
      168 0.053762000
      174 0.102994000
