#THR89-0  Hist_00924
    -180 0.000020000
    -174 0.000434000
    -168 0.004492000
    -162 0.029154000
    -156 0.103724000
    -150 0.215926000
    -144 0.266898000
    -138 0.207046000
    -132 0.109326000
    -126 0.042996000
    -120 0.014150000
    -114 0.004106000
    -108 0.001198000
    -102 0.000360000
     -96 0.000092000
     -90 0.000054000
     -84 0.000016000
     -78 0.000006000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000002000
