#TYR133-5  Hist_01390
     -180 0.000046000
     -174 0.000038000
     -168 0.000020000
     -162 0.000006000
     -156 0.000008000
     -150 0.000010000
     -144 0.000008000
     -138 0.000006000
     -132 0.000004000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000002000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000008000
      -48 0.000026000
      -42 0.000122000
      -36 0.000460000
      -30 0.001566000
      -24 0.005154000
      -18 0.014894000
      -12 0.036240000
       -6 0.071290000
        0 0.118392000
        6 0.161892000
       12 0.181418000
       18 0.163644000
       24 0.118328000
       30 0.071184000
       36 0.034516000
       42 0.013680000
       48 0.004620000
       54 0.001434000
       60 0.000384000
       66 0.000102000
       72 0.000024000
       78 0.000008000
       84 0.000006000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000006000
      126 0.000004000
      132 0.000004000
      138 0.000028000
      144 0.000034000
      150 0.000060000
      156 0.000072000
      162 0.000122000
      168 0.000078000
      174 0.000052000
