#THR175-0  Hist_01862
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000016000
     -156 0.000124000
     -150 0.000956000
     -144 0.003802000
     -138 0.010944000
     -132 0.026198000
     -126 0.050074000
     -120 0.083900000
     -114 0.120796000
     -108 0.153296000
     -102 0.167132000
      -96 0.153184000
      -90 0.113350000
      -84 0.067482000
      -78 0.031490000
      -72 0.011888000
      -66 0.003838000
      -60 0.001178000
      -54 0.000280000
      -48 0.000060000
      -42 0.000012000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
