#LEU178-3  Hist_01898
     -180 0.032420000
     -174 0.023674000
     -168 0.012336000
     -162 0.004852000
     -156 0.001820000
     -150 0.000678000
     -144 0.000246000
     -138 0.000140000
     -132 0.000084000
     -126 0.000048000
     -120 0.000048000
     -114 0.000096000
     -108 0.000230000
     -102 0.001458000
      -96 0.007378000
      -90 0.034344000
      -84 0.105582000
      -78 0.205370000
      -72 0.243166000
      -66 0.171320000
      -60 0.074032000
      -54 0.020006000
      -48 0.003862000
      -42 0.000662000
      -36 0.000088000
      -30 0.000026000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000002000
       66 0.000004000
       72 0.000004000
       78 0.000018000
       84 0.000034000
       90 0.000034000
       96 0.000010000
      102 0.000006000
      108 0.000006000
      114 0.000002000
      120 0.000000000
      126 0.000000000
      132 0.000002000
      138 0.000014000
      144 0.000066000
      150 0.000324000
      156 0.001606000
      162 0.006502000
      168 0.017420000
      174 0.029980000
