#GLU185-4  Hist_01974
     -180 0.000000000
     -174 0.000002000
     -168 0.000010000
     -162 0.000006000
     -156 0.000012000
     -150 0.000010000
     -144 0.000012000
     -138 0.000014000
     -132 0.000020000
     -126 0.000056000
     -120 0.000110000
     -114 0.000282000
     -108 0.000740000
     -102 0.002268000
      -96 0.006364000
      -90 0.015346000
      -84 0.029982000
      -78 0.051206000
      -72 0.081624000
      -66 0.120058000
      -60 0.141600000
      -54 0.123960000
      -48 0.076868000
      -42 0.034714000
      -36 0.011714000
      -30 0.003172000
      -24 0.000682000
      -18 0.000154000
      -12 0.000048000
       -6 0.000004000
        0 0.000004000
        6 0.000006000
       12 0.000002000
       18 0.000004000
       24 0.000016000
       30 0.000126000
       36 0.000622000
       42 0.002360000
       48 0.008900000
       54 0.023326000
       60 0.047220000
       66 0.066350000
       72 0.068146000
       78 0.047972000
       84 0.022676000
       90 0.007840000
       96 0.002386000
      102 0.000628000
      108 0.000168000
      114 0.000056000
      120 0.000030000
      126 0.000014000
      132 0.000018000
      138 0.000028000
      144 0.000024000
      150 0.000014000
      156 0.000010000
      162 0.000010000
      168 0.000006000
      174 0.000000000
