#GLY189-1  Hist_02008
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000004000
      -60 0.000000000
      -54 0.000010000
      -48 0.000042000
      -42 0.000148000
      -36 0.000624000
      -30 0.002318000
      -24 0.008254000
      -18 0.024726000
      -12 0.059034000
       -6 0.112464000
        0 0.167018000
        6 0.194162000
       12 0.177010000
       18 0.126144000
       24 0.072282000
       30 0.034300000
       36 0.014156000
       42 0.005058000
       48 0.001606000
       54 0.000456000
       60 0.000154000
       66 0.000026000
       72 0.000002000
       78 0.000002000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
