#VAL68-3  Hist_00696
    -180 0.090328000
    -174 0.028538000
    -168 0.006592000
    -162 0.001286000
    -156 0.000302000
    -150 0.000092000
    -144 0.000030000
    -138 0.000016000
    -132 0.000008000
    -126 0.000002000
    -120 0.000000000
    -114 0.000006000
    -108 0.000000000
    -102 0.000004000
     -96 0.000026000
     -90 0.000168000
     -84 0.000538000
     -78 0.002022000
     -72 0.005854000
     -66 0.010280000
     -60 0.011308000
     -54 0.007784000
     -48 0.003552000
     -42 0.001086000
     -36 0.000296000
     -30 0.000058000
     -24 0.000004000
     -18 0.000002000
     -12 0.000000000
      -6 0.000000000
       0 0.000002000
       6 0.000000000
      12 0.000000000
      18 0.000002000
      24 0.000002000
      30 0.000016000
      36 0.000058000
      42 0.000176000
      48 0.000638000
      54 0.001746000
      60 0.004520000
      66 0.010332000
      72 0.016600000
      78 0.018350000
      84 0.014358000
      90 0.008768000
      96 0.004418000
     102 0.001974000
     108 0.000788000
     114 0.000486000
     120 0.000300000
     126 0.000362000
     132 0.000620000
     138 0.002214000
     144 0.008064000
     150 0.030936000
     156 0.090392000
     162 0.186184000
     168 0.239480000
     174 0.188032000
