#LYS23-4  Hist_00234
    -180 0.124116000
    -174 0.055350000
    -168 0.019860000
    -162 0.006772000
    -156 0.002240000
    -150 0.000936000
    -144 0.000428000
    -138 0.000298000
    -132 0.000258000
    -126 0.000208000
    -120 0.000282000
    -114 0.000458000
    -108 0.000766000
    -102 0.001190000
     -96 0.001570000
     -90 0.002514000
     -84 0.003664000
     -78 0.005364000
     -72 0.006538000
     -66 0.007232000
     -60 0.006774000
     -54 0.005056000
     -48 0.002988000
     -42 0.001346000
     -36 0.000490000
     -30 0.000144000
     -24 0.000058000
     -18 0.000014000
     -12 0.000006000
      -6 0.000002000
       0 0.000004000
       6 0.000016000
      12 0.000008000
      18 0.000018000
      24 0.000052000
      30 0.000198000
      36 0.000750000
      42 0.002726000
      48 0.007762000
      54 0.015868000
      60 0.022954000
      66 0.022632000
      72 0.016050000
      78 0.007954000
      84 0.003004000
      90 0.000968000
      96 0.000256000
     102 0.000106000
     108 0.000040000
     114 0.000036000
     120 0.000028000
     126 0.000090000
     132 0.000224000
     138 0.000884000
     144 0.003966000
     150 0.016988000
     156 0.059542000
     162 0.141782000
     168 0.215558000
     174 0.202614000
