#GLU22-3  Hist_00220
    -180 0.164086000
    -174 0.133342000
    -168 0.082658000
    -162 0.043080000
    -156 0.018858000
    -150 0.007836000
    -144 0.002770000
    -138 0.000976000
    -132 0.000428000
    -126 0.000236000
    -120 0.000234000
    -114 0.000292000
    -108 0.000532000
    -102 0.001492000
     -96 0.004166000
     -90 0.012120000
     -84 0.028116000
     -78 0.046706000
     -72 0.053444000
     -66 0.040802000
     -60 0.022802000
     -54 0.009942000
     -48 0.003372000
     -42 0.000852000
     -36 0.000172000
     -30 0.000050000
     -24 0.000012000
     -18 0.000002000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000002000
      18 0.000000000
      24 0.000002000
      30 0.000008000
      36 0.000032000
      42 0.000096000
      48 0.000334000
      54 0.000806000
      60 0.001576000
      66 0.001952000
      72 0.001898000
      78 0.001308000
      84 0.000786000
      90 0.000428000
      96 0.000180000
     102 0.000092000
     108 0.000062000
     114 0.000058000
     120 0.000060000
     126 0.000096000
     132 0.000160000
     138 0.000444000
     144 0.001368000
     150 0.004946000
     156 0.015770000
     162 0.044370000
     168 0.094852000
     174 0.148936000
